id,llm,bart_score_forward,bart_score_reverse,bart_score_avg
63425_0,meta-llama/CodeLlama-7b-hf,-4.903826713562012,-4.251448631286621,-4.577637672424316
63425_0,Qwen/CodeQwen1.5-7B,-5.4045233726501465,-3.380133867263794,-4.39232861995697
63425_0,bigcode/starcoder2-7b,-4.9704718589782715,-3.8484888076782227,-4.409480333328247
63425_0,ibm-granite/granite-8b-code-base,-4.586827754974365,-3.594419002532959,-4.090623378753662
63894_3,google/codegemma-7b,-4.101502895355225,-2.168761730194092,-3.135132312774658
63894_3,meta-llama/CodeLlama-7b-hf,-4.717776298522949,-11.20541763305664,-7.961596965789795
63894_3,Qwen/CodeQwen1.5-7B,-4.075718879699707,-3.090394973754883,-3.583056926727295
63894_3,bigcode/starcoder2-7b,-3.2834205627441406,-2.637296676635742,-2.9603586196899414
63894_3,ibm-granite/granite-8b-code-base,-4.507172107696533,-11.207555770874023,-7.857363939285278
64856_0,google/codegemma-7b,-7.699582099914551,-4.4641547203063965,-6.081868410110474
64856_0,meta-llama/CodeLlama-7b-hf,-7.6290364265441895,-7.015641212463379,-7.322338819503784
64856_0,Qwen/CodeQwen1.5-7B,-5.56614875793457,-5.954358100891113,-5.760253429412842
64856_0,bigcode/starcoder2-7b,-6.0041351318359375,-6.450122356414795,-6.227128744125366
64856_0,ibm-granite/granite-8b-code-base,-6.031123638153076,-5.817330837249756,-5.924227237701416
65516_1,google/codegemma-7b,-3.7533562183380127,-2.9961671829223633,-3.374761700630188
65516_1,meta-llama/CodeLlama-7b-hf,-1.525948166847229,-2.8248465061187744,-2.1753973364830017
65516_1,Qwen/CodeQwen1.5-7B,-2.038660764694214,-3.0047178268432617,-2.521689295768738
65516_1,bigcode/starcoder2-7b,-0.06690315157175064,-4.570330619812012,-2.318616885691881
65516_1,ibm-granite/granite-8b-code-base,-0.13942795991897583,-2.740415334701538,-1.439921647310257
65999_2,google/codegemma-7b,-6.260056495666504,-3.7940354347229004,-5.027045965194702
65999_2,meta-llama/CodeLlama-7b-hf,-6.024638652801514,-6.832644939422607,-6.4286417961120605
65999_2,Qwen/CodeQwen1.5-7B,-6.072552680969238,-6.932397842407227,-6.502475261688232
65999_2,bigcode/starcoder2-7b,-6.333227157592773,-4.292109966278076,-5.312668561935425
65999_2,ibm-granite/granite-8b-code-base,-6.0593791007995605,-0.5896633863449097,-3.324521243572235
66194_10,google/codegemma-7b,-6.967753887176514,-4.6442036628723145,-5.805978775024414
66194_10,meta-llama/CodeLlama-7b-hf,-6.49380350112915,-1.6358386278152466,-4.0648210644721985
66194_10,Qwen/CodeQwen1.5-7B,-6.729909420013428,-1.9035331010818481,-4.316721260547638
66194_10,bigcode/starcoder2-7b,-4.700534343719482,-1.6341300010681152,-3.167332172393799
66194_10,ibm-granite/granite-8b-code-base,-4.688797473907471,-4.196122972643934e-06,-2.3444008350152217
66213_11,google/codegemma-7b,-5.207197189331055,-1.3808263540267944,-3.2940117716789246
66213_11,meta-llama/CodeLlama-7b-hf,-3.89469313621521,-5.884535789489746,-4.889614462852478
66213_11,Qwen/CodeQwen1.5-7B,-2.5844852924346924,-6.8441667556762695,-4.714326024055481
66213_11,bigcode/starcoder2-7b,-3.8426060676574707,-6.260868549346924,-5.051737308502197
66213_11,ibm-granite/granite-8b-code-base,-3.198625326156616,-6.06566047668457,-4.632142901420593
71718_9,google/codegemma-7b,-1.350002408027649,-1.546582818031311,-1.44829261302948
71718_9,meta-llama/CodeLlama-7b-hf,-1.158750295639038,-1.0924937725067139,-1.125622034072876
71718_9,Qwen/CodeQwen1.5-7B,-1.1719245910644531,-1.171462893486023,-1.171693742275238
71718_9,bigcode/starcoder2-7b,-1.1719245910644531,-1.171462893486023,-1.171693742275238
71718_9,ibm-granite/granite-8b-code-base,-1.1719245910644531,-1.171462893486023,-1.171693742275238
72279_1,google/codegemma-7b,-2.6337788105010986,-2.428908109664917,-2.531343460083008
72279_1,meta-llama/CodeLlama-7b-hf,-1.0898686647415161,-7.777401924133301,-4.4336352944374084
72279_1,Qwen/CodeQwen1.5-7B,-1.3972384929656982,-6.789773941040039,-4.093506217002869
72279_1,bigcode/starcoder2-7b,-1.4882477521896362,-10.764537811279297,-6.1263927817344666
72279_1,ibm-granite/granite-8b-code-base,-1.881399154663086,-5.623081207275391,-3.7522401809692383
72454_1,google/codegemma-7b,-1.9700276851654053,-1.987528681755066,-1.9787781834602356
72454_1,meta-llama/CodeLlama-7b-hf,-1.3781285285949707,-1.5278558731079102,-1.4529922008514404
72454_1,Qwen/CodeQwen1.5-7B,-1.3780927658081055,-1.5160577297210693,-1.4470752477645874
72454_1,bigcode/starcoder2-7b,-2.4519057273864746,-2.5852725505828857,-2.51858913898468
72454_1,ibm-granite/granite-8b-code-base,-2.4519057273864746,-2.5852725505828857,-2.51858913898468
72473_9,google/codegemma-7b,-2.5174899101257324,-2.4431936740875244,-2.4803417921066284
72473_9,meta-llama/CodeLlama-7b-hf,-1.5383620262145996,-1.123578429222107,-1.3309702277183533
72473_9,Qwen/CodeQwen1.5-7B,-2.247119665145874,-1.804598331451416,-2.025858998298645
72473_9,bigcode/starcoder2-7b,-2.0309741497039795,-1.7424027919769287,-1.886688470840454
72473_9,ibm-granite/granite-8b-code-base,-1.1282031536102295,-1.111384630203247,-1.1197938919067383
72784_1,google/codegemma-7b,-2.3751697540283203,-2.8510918617248535,-2.613130807876587
72784_1,meta-llama/CodeLlama-7b-hf,-0.9883480072021484,-2.3738338947296143,-1.6810909509658813
72784_1,Qwen/CodeQwen1.5-7B,-2.1975371837615967,-2.7007198333740234,-2.44912850856781
72784_1,bigcode/starcoder2-7b,-2.471470594406128,-2.883267641067505,-2.6773691177368164
72784_1,ibm-granite/granite-8b-code-base,-1.5076513290405273,-1.157358169555664,-1.3325047492980957
73245_1,google/codegemma-7b,-2.773973226547241,-2.1203975677490234,-2.4471853971481323
73245_1,meta-llama/CodeLlama-7b-hf,-1.2896878719329834,-1.2972770929336548,-1.293482482433319
73245_1,Qwen/CodeQwen1.5-7B,-1.3453041315078735,-1.2172530889511108,-1.2812786102294922
73245_1,bigcode/starcoder2-7b,-1.2527284622192383,-1.3522529602050781,-1.3024907112121582
73245_1,ibm-granite/granite-8b-code-base,-1.7513669729232788,-5.120023250579834,-3.4356951117515564
73768_6,google/codegemma-7b,-4.28367805480957,-3.4273808002471924,-3.8555294275283813
73768_6,meta-llama/CodeLlama-7b-hf,-3.8215341567993164,-3.6653809547424316,-3.743457555770874
73768_6,Qwen/CodeQwen1.5-7B,-3.8965296745300293,-3.362410068511963,-3.629469871520996
73768_6,bigcode/starcoder2-7b,-5.335546016693115,-3.382352828979492,-4.358949422836304
73768_6,ibm-granite/granite-8b-code-base,-3.6779515743255615,-3.477907657623291,-3.5779296159744263
73824_0,google/codegemma-7b,-5.097903728485107,-1.8088858127593994,-3.4533947706222534
73824_0,meta-llama/CodeLlama-7b-hf,-4.196342468261719,-5.895177841186523,-5.045760154724121
73824_0,Qwen/CodeQwen1.5-7B,-4.322501182556152,-5.298200607299805,-4.8103508949279785
73824_0,bigcode/starcoder2-7b,-4.006518363952637,-5.219376087188721,-4.612947225570679
73824_0,ibm-granite/granite-8b-code-base,-3.729266405105591,-6.280927658081055,-5.005097031593323
74006_7,google/codegemma-7b,-1.9614254236221313,-2.3101272583007812,-2.1357763409614563
74006_7,meta-llama/CodeLlama-7b-hf,-7.184147357940674,-4.632631301879883,-5.908389329910278
74006_7,Qwen/CodeQwen1.5-7B,-1.9236677885055542,-1.9236677885055542,-1.9236677885055542
74006_7,bigcode/starcoder2-7b,-1.9236677885055542,-1.9236677885055542,-1.9236677885055542
74006_7,ibm-granite/granite-8b-code-base,-1.9236676692962646,-1.9236676692962646,-1.9236676692962646
74939_2,google/codegemma-7b,-3.8484179973602295,-2.276458740234375,-3.0624383687973022
74939_2,meta-llama/CodeLlama-7b-hf,-3.9110376834869385,-3.6880578994750977,-3.799547791481018
74939_2,Qwen/CodeQwen1.5-7B,-2.803337335586548,-7.549711227416992,-5.17652428150177
74939_2,bigcode/starcoder2-7b,-3.1212339401245117,-6.675673961639404,-4.898453950881958
74939_2,ibm-granite/granite-8b-code-base,-3.29325008392334,-2.257753610610962,-2.775501847267151
75134_4,google/codegemma-7b,-1.2460591793060303,-3.160245656967163,-2.2031524181365967
75134_4,meta-llama/CodeLlama-7b-hf,-1.6062935173977166e-05,-11.427430152893066,-5.71372310791412
75134_4,Qwen/CodeQwen1.5-7B,-2.8191407182021067e-05,-10.987403869628906,-5.493716030518044
75134_4,bigcode/starcoder2-7b,-9.864374078460969e-06,-10.6004638671875,-5.300236865780789
75134_4,ibm-granite/granite-8b-code-base,-1.3529887837648857e-05,-10.472874641418457,-5.236444085653147
81556_27,google/codegemma-7b,-2.6118597984313965,-2.0431716442108154,-2.327515721321106
81556_27,meta-llama/CodeLlama-7b-hf,-1.3525633811950684,-1.466580867767334,-1.4095721244812012
81556_27,Qwen/CodeQwen1.5-7B,-2.2944655418395996,-5.768575668334961,-4.03152060508728
81556_27,bigcode/starcoder2-7b,-1.3667622804641724,-1.4401893615722656,-1.403475821018219
81556_27,ibm-granite/granite-8b-code-base,-1.3667622804641724,-1.4401894807815552,-1.4034758806228638
82336_9,google/codegemma-7b,-3.0090887546539307,-4.615991115570068,-3.8125399351119995
82336_9,meta-llama/CodeLlama-7b-hf,-2.6276774406433105,-3.9334073066711426,-3.2805423736572266
82336_9,Qwen/CodeQwen1.5-7B,-2.6574535369873047,-4.599771022796631,-3.6286122798919678
82336_9,bigcode/starcoder2-7b,-2.7628509998321533,-4.438449382781982,-3.600650191307068
82336_9,ibm-granite/granite-8b-code-base,-2.657453775405884,-4.599771022796631,-3.6286123991012573
82751_2,google/codegemma-7b,-3.83832049369812,-3.8964643478393555,-3.867392420768738
82751_2,meta-llama/CodeLlama-7b-hf,-4.581252098083496,-3.9714877605438232,-4.27636992931366
82751_2,Qwen/CodeQwen1.5-7B,-4.614573955535889,-4.025960922241211,-4.32026743888855
82751_2,bigcode/starcoder2-7b,-4.967392444610596,-3.472452402114868,-4.219922423362732
82751_2,ibm-granite/granite-8b-code-base,-3.4729576110839844,-3.9786911010742188,-3.7258243560791016
84567_5,google/codegemma-7b,-6.085746765136719,-3.4432451725006104,-4.7644959688186646
84567_5,meta-llama/CodeLlama-7b-hf,-5.189115524291992,-5.6009345054626465,-5.395025014877319
84567_5,Qwen/CodeQwen1.5-7B,-4.021631240844727,-7.0524139404296875,-5.537022590637207
84567_5,bigcode/starcoder2-7b,-3.384636163711548,-6.577178955078125,-4.980907559394836
84567_5,ibm-granite/granite-8b-code-base,-4.024074077606201,-7.233182430267334,-5.628628253936768
86932_0,google/codegemma-7b,-2.828761577606201,-3.6567444801330566,-3.242753028869629
86932_0,meta-llama/CodeLlama-7b-hf,-4.805908679962158,-6.891986846923828,-5.848947763442993
86932_0,Qwen/CodeQwen1.5-7B,-4.575144290924072,-10.71319580078125,-7.644170045852661
86932_0,bigcode/starcoder2-7b,-3.9614815711975098,-0.8575447797775269,-2.4095131754875183
86932_0,ibm-granite/granite-8b-code-base,-3.9614815711975098,-0.8575447797775269,-2.4095131754875183
87159_3,google/codegemma-7b,-1.0092225074768066,-1.1922154426574707,-1.1007189750671387
87159_3,meta-llama/CodeLlama-7b-hf,-0.9502922892570496,-0.9497196674346924,-0.950005978345871
87159_3,Qwen/CodeQwen1.5-7B,-0.952019989490509,-0.952019989490509,-0.952019989490509
87159_3,bigcode/starcoder2-7b,-0.952019989490509,-0.952019989490509,-0.952019989490509
87159_3,ibm-granite/granite-8b-code-base,-0.952019989490509,-0.952019989490509,-0.952019989490509
87460_13,google/codegemma-7b,-4.166376113891602,-5.1057402743026614e-05,-2.0832135856471723
87460_13,meta-llama/CodeLlama-7b-hf,-3.6613895893096924,-1.585569143295288,-2.6234793663024902
87460_13,Qwen/CodeQwen1.5-7B,-3.6613895893096924,-1.585569143295288,-2.6234793663024902
87460_13,bigcode/starcoder2-7b,-2.985079526901245,-4.615339279174805,-3.800209403038025
87460_13,ibm-granite/granite-8b-code-base,-3.251495361328125,-2.200281858444214,-2.7258886098861694
87775_4,google/codegemma-7b,-4.185559272766113,-0.17136037349700928,-2.1784598231315613
87775_4,meta-llama/CodeLlama-7b-hf,-4.547166347503662,-1.0498725175857544,-2.7985194325447083
87775_4,Qwen/CodeQwen1.5-7B,-4.895354270935059,-0.725934624671936,-2.8106444478034973
87775_4,bigcode/starcoder2-7b,-3.303542375564575,-5.414281845092773,-4.358912110328674
87775_4,ibm-granite/granite-8b-code-base,-5.102914810180664,-2.523101806640625,-3.8130083084106445
87874_0,google/codegemma-7b,-5.044692516326904,-4.282134532928467,-4.6634135246276855
87874_0,meta-llama/CodeLlama-7b-hf,-6.257723808288574,-3.406463146209717,-4.8320934772491455
87874_0,Qwen/CodeQwen1.5-7B,-5.6230998039245605,-2.7384274005889893,-4.180763602256775
87874_0,bigcode/starcoder2-7b,-6.1693925857543945,-3.3600149154663086,-4.764703750610352
87874_0,ibm-granite/granite-8b-code-base,-6.1693925857543945,-3.3600149154663086,-4.764703750610352
88453_3,google/codegemma-7b,-2.739475965499878,-1.4646267890930176,-2.1020513772964478
88453_3,meta-llama/CodeLlama-7b-hf,-1.3871185779571533,-1.3880128860473633,-1.3875657320022583
88453_3,Qwen/CodeQwen1.5-7B,-1.390109896659851,-1.390109896659851,-1.390109896659851
88453_3,bigcode/starcoder2-7b,-1.3974716663360596,-1.3830101490020752,-1.3902409076690674
88453_3,ibm-granite/granite-8b-code-base,-1.390109896659851,-1.390109896659851,-1.390109896659851
89133_1,google/codegemma-7b,-2.7802910804748535,-7.22395270713605e-06,-1.3901491522137803
89133_1,meta-llama/CodeLlama-7b-hf,-3.774080514907837,-5.298534393310547,-4.536307454109192
89133_1,Qwen/CodeQwen1.5-7B,-4.78553581237793,-3.6054179668426514,-4.1954768896102905
89133_1,bigcode/starcoder2-7b,-3.506533622741699,-4.931581974029541,-4.21905779838562
89133_1,ibm-granite/granite-8b-code-base,-3.830564022064209,-4.539921283721924,-4.185242652893066
89534_42,google/codegemma-7b,-4.833401203155518,-2.8050286769866943,-3.819214940071106
89534_42,meta-llama/CodeLlama-7b-hf,-3.972014904022217,-4.328060150146484,-4.150037527084351
89534_42,Qwen/CodeQwen1.5-7B,-3.6686904430389404,-5.2039361000061035,-4.436313271522522
89534_42,bigcode/starcoder2-7b,-4.644870758056641,-4.471831321716309,-4.558351039886475
89534_42,ibm-granite/granite-8b-code-base,-4.898219108581543,-2.9581809043884277,-3.9282000064849854
89581_4,google/codegemma-7b,-3.2024106979370117,-1.7927281856536865,-2.497569441795349
89581_4,meta-llama/CodeLlama-7b-hf,-3.473480224609375,-3.702219009399414,-3.5878496170043945
89581_4,Qwen/CodeQwen1.5-7B,-3.552371025085449,-3.8261642456054688,-3.689267635345459
89581_4,bigcode/starcoder2-7b,-3.4035158157348633,-3.376363754272461,-3.389939785003662
89581_4,ibm-granite/granite-8b-code-base,-3.4035158157348633,-3.376363754272461,-3.389939785003662
91201_0,google/codegemma-7b,-5.865114212036133,-4.799309730529785,-5.332211971282959
91201_0,meta-llama/CodeLlama-7b-hf,-3.51212215423584,-5.7087812423706055,-4.610451698303223
91201_0,Qwen/CodeQwen1.5-7B,-2.22306752204895,-7.265853404998779,-4.744460463523865
91201_0,bigcode/starcoder2-7b,-3.109417200088501,-7.1646623611450195,-5.13703978061676
91201_0,ibm-granite/granite-8b-code-base,-2.8799917697906494,-5.003530025482178,-3.9417608976364136
92468_1,google/codegemma-7b,-4.9130940437316895,-1.9283549785614014,-3.4207245111465454
92468_1,meta-llama/CodeLlama-7b-hf,-2.99367094039917,-0.6294476389884949,-1.8115592896938324
92468_1,Qwen/CodeQwen1.5-7B,-3.313871383666992,-3.2624127864837646,-3.2881420850753784
92468_1,bigcode/starcoder2-7b,-2.4517250061035156,-2.662766933441162,-2.557245969772339
92468_1,ibm-granite/granite-8b-code-base,-2.79854416847229,-1.6538609266281128,-2.2262025475502014
94696_2,google/codegemma-7b,-3.849518299102783,-3.6627774238586426,-3.756147861480713
94696_2,meta-llama/CodeLlama-7b-hf,-3.9628169536590576,-10.307222366333008,-7.135019659996033
94696_2,Qwen/CodeQwen1.5-7B,-3.719055652618408,-3.349355697631836,-3.534205675125122
94696_2,bigcode/starcoder2-7b,-4.988492012023926,-1.3022494316101074,-3.1453707218170166
94696_2,ibm-granite/granite-8b-code-base,-3.3583316802978516,-2.8414320945739746,-3.099881887435913
95473_12,google/codegemma-7b,-4.088459491729736,-5.167877674102783,-4.62816858291626
95473_12,meta-llama/CodeLlama-7b-hf,-5.006575584411621,-3.885996193275787e-05,-2.503307222186777
95473_12,Qwen/CodeQwen1.5-7B,-3.492290735244751,-5.983175277709961,-4.737733006477356
95473_12,bigcode/starcoder2-7b,-3.8212597370147705,-9.448715209960938,-6.634987473487854
95473_12,ibm-granite/granite-8b-code-base,-5.004374027252197,-6.544161442434415e-05,-2.502219734433311
96285_5,google/codegemma-7b,-3.67022705078125,-2.1063594818115234,-2.8882932662963867
96285_5,meta-llama/CodeLlama-7b-hf,-2.983057975769043,-5.321943283081055,-4.152500629425049
96285_5,Qwen/CodeQwen1.5-7B,-2.619692087173462,-7.162403106689453,-4.8910475969314575
96285_5,bigcode/starcoder2-7b,-3.244924545288086,-2.904050588607788,-3.074487566947937
96285_5,ibm-granite/granite-8b-code-base,-3.144266128540039,-3.2843384742736816,-3.2143023014068604
97520_30,google/codegemma-7b,-2.42602801322937,-1.492256999015808,-1.9591425061225891
97520_30,meta-llama/CodeLlama-7b-hf,-2.899346113204956,-0.00020889946608804166,-1.449777506335522
97520_30,Qwen/CodeQwen1.5-7B,-2.8747377395629883,-0.0002511488273739815,-1.4374944441951811
97520_30,bigcode/starcoder2-7b,-2.8501927852630615,-1.3916624784469604,-2.120927631855011
97520_30,ibm-granite/granite-8b-code-base,-2.8501925468444824,-2.8501927852630615,-2.850192666053772
97893_0,google/codegemma-7b,-2.531306266784668,-1.8156529664993286,-2.1734796166419983
97893_0,meta-llama/CodeLlama-7b-hf,-4.582912921905518,-3.503634214401245,-4.043273568153381
97893_0,Qwen/CodeQwen1.5-7B,-4.2560577392578125,-3.3118019104003906,-3.7839298248291016
97893_0,bigcode/starcoder2-7b,-4.443253517150879,-8.459620475769043,-6.451436996459961
97893_0,ibm-granite/granite-8b-code-base,-4.975754737854004,-4.7235331535339355,-4.84964394569397
98649_1,google/codegemma-7b,-1.7940034866333008,-6.719610691070557,-4.256807088851929
98649_1,meta-llama/CodeLlama-7b-hf,-1.424567461013794,-6.584173202514648,-4.004370331764221
98649_1,Qwen/CodeQwen1.5-7B,-1.4967050552368164,-7.11636209487915,-4.306533575057983
98649_1,bigcode/starcoder2-7b,-6.121281623840332,-7.022928714752197,-6.572105169296265
98649_1,ibm-granite/granite-8b-code-base,-1.4830385446548462,-6.291901111602783,-3.8874698281288147
99015_9,google/codegemma-7b,-4.643555164337158,-4.872138977050781,-4.75784707069397
99015_9,meta-llama/CodeLlama-7b-hf,-3.6990528106689453,-4.652023792266846,-4.1755383014678955
99015_9,Qwen/CodeQwen1.5-7B,-4.793863296508789,-10.77869987487793,-7.786281585693359
99015_9,bigcode/starcoder2-7b,-4.728951930999756,-6.3414998054504395,-5.535225868225098
99015_9,ibm-granite/granite-8b-code-base,-4.932277679443359,-10.108733177185059,-7.520505428314209
100812_8,google/codegemma-7b,-3.162959337234497,-1.9496099948883057,-2.5562846660614014
100812_8,meta-llama/CodeLlama-7b-hf,-2.709644317626953,-1.9158846139907837,-2.3127644658088684
100812_8,Qwen/CodeQwen1.5-7B,-2.707627296447754,-1.9186698198318481,-2.313148558139801
100812_8,bigcode/starcoder2-7b,-2.707627296447754,-1.9186698198318481,-2.313148558139801
100812_8,ibm-granite/granite-8b-code-base,-2.707627773284912,-1.8608509302139282,-2.28423935174942
101614_8,google/codegemma-7b,-8.806694030761719,-3.9492106437683105,-6.377952337265015
101614_8,meta-llama/CodeLlama-7b-hf,-10.042177200317383,-3.7863616943359375,-6.91426944732666
101614_8,Qwen/CodeQwen1.5-7B,-10.02958869934082,-3.6691410541534424,-6.849364876747131
101614_8,bigcode/starcoder2-7b,-9.348873138427734,-2.0173451900482178,-5.683109164237976
101614_8,ibm-granite/granite-8b-code-base,-9.348873138427734,-2.017345666885376,-5.683109402656555
104834_1,google/codegemma-7b,-5.322146415710449,-2.509120464324951,-3.9156334400177
104834_1,meta-llama/CodeLlama-7b-hf,-3.000447988510132,-6.264383792877197,-4.6324158906936646
104834_1,Qwen/CodeQwen1.5-7B,-5.597023010253906,-7.05396842956543,-6.325495719909668
104834_1,bigcode/starcoder2-7b,-4.548332691192627,-10.012603759765625,-7.280468225479126
